Line	Spkr	StTime	Content	EnTime
1957	DCB_se1_ag2_f_04	2861.0865	[I ain't- I'm too- I'm too old] to be dare-deviling I'm finna die [/inaudible/]	2864.9332
1958	DCB_se1_ag2_f_02	2864.5007	[<laugh>]	2865.3793
1959	DCB_se1_ag2_f_04	2865.9043	Mm-mm.	2866.6043
1960	DCB_se1_ag2_f_04	2866.6043	(pause 0.25)	2866.8507
1961	DCB_se1_ag2_f_04	2866.8507	What did you say? Oh /RD-NAME-2/ get on what? Oh no ma'am I walk through the whole theme park don't get on nothing.	2871.7454
1962	DCB_int_01	2872.6329	[Unless we have a little] funnel cake.	2874.0462
1963	DCB_se1_ag2_f_04	2872.6329	[/inaudible/]	2873.3582
1964	DCB_se1_ag2_f_04	2874.8615	Yeah.	2875.3544
1965	DCB_int_01	2875.8756	Well thank you it was so nice to meet [you.]	2877.6396
1966	DCB_se1_ag2_f_04	2877.2900	[Oh] interesting interview, thank you. Uh, I'll see you girls later.	2881.3698
1967	DCB_se1_ag2_f_04	2882.2042	I guess I got	2882.8749
1968	DCB_se1_ag2_f_04	2882.8749	(pause 0.55)	2883.4293
1969	DCB_se1_ag2_f_04	2883.4293	wedding dates for me and /RD-NAME-2/.	2885.4759
1970	DCB_se2_ag2_f_01	2885.5936	Girl bye.	2886.8044
1971	DCB_se1_ag2_f_04	2886.8651	Bye.	2887.5677
1972	DCB_int_01	2891.4186	Oh /?/ I'm t- I'm locking your door, [/nodding/.]	2894.0937
1973	DCB_se1_ag2_f_02	2893.3937	[No that's fine. (laughing)]	2894.4377
1974	DCB_int_01	2894.2971	[I'm-] you know it's just habit.	2895.4931
1975	DCB_se1_ag2_f_02	2895.3007	[It's a h- <laugh>]	2896.2380
1976	DCB_int_01	2895.7578	[Habit] just- /unintelligible/	2897.1650
1977	DCB_int_01	2897.5865	Um,	2898.1758
1978	DCB_int_01	2898.1758	(pause 0.24)	2898.4115
1979	DCB_int_01	2898.4115	so	2898.8328
1980	DCB_int_01	2898.8328	(pause 1.24)	2900.0723
1981	DCB_int_01	2900.0723	let me ask you [this- Oh, mm-hm.]	2901.8056
1982	DCB_se1_ag2_f_02	2900.5614	[But there are things I would] not try.	2902.2793
1983	DCB_int_01	2902.4686	Okay, like what?	2903.3939
1984	DCB_se1_ag2_f_02	2903.6793	I would not get my palms read,	2906.0830
1985	DCB_se1_ag2_f_02	2906.0830	(pause 0.20)	2906.2792
1986	DCB_se1_ag2_f_02	2906.2792	I would not like	2907.4900
1987	DCB_se1_ag2_f_02	2907.4900	(pause 1.61)	2909.1007
1988	DCB_se1_ag2_f_02	2909.1007	talk to a-	2910.0329
1989	DCB_se1_ag2_f_02	2910.0329	(pause 0.61)	2910.6472
1990	DCB_se1_ag2_f_02	2910.6472	a-	2910.8872
1991	DCB_se1_ag2_f_02	2910.8872	(pause 0.21)	2911.0972
1992	DCB_se1_ag2_f_02	2911.0972	a ca- a tarot card re- so anything like that I will not do.	2913.7342
1993	DCB_se1_ag2_f_02	2913.7342	(pause 0.80)	2914.5364
1994	DCB_se1_ag2_f_02	2914.5364	Only because my mom say you kn-	2916.8365
1995	DCB_se1_ag2_f_02	2916.8365	(pause 0.36)	2917.2008
1996	DCB_se1_ag2_f_02	2917.2008	those spirits linger on to you and stuff like that I wouldn't do that	2921.1650
1997	DCB_se1_ag2_f_02	2921.1650	(pause 0.40)	2921.5650
1998	DCB_se1_ag2_f_02	2921.5650	type of stuff.	2922.1329
1999	DCB_int_01	2922.4901	You'll jump out of a plane and [jump off a bridge] but you [ain't gonna get your palm read?]	2925.8971
2000	DCB_se1_ag2_f_02	2923.5292	[Yeah.]	2924.0614
2001	DCB_se1_ag2_f_02	2924.0614	(pause 0.35)	2924.4149
2002	DCB_se1_ag2_f_02	2924.4149	[I know it's weird like I would not-] I would not.	2926.5007
2003	DCB_se1_ag2_f_02	2926.7579	I wouldn't.	2927.3512
2004	DCB_se1_ag2_f_02	2927.3512	(pause 0.31)	2927.6615
2005	DCB_se1_ag2_f_02	2927.6615	Like,	2927.9008
2006	DCB_se1_ag2_f_02	2927.9008	(pause 0.27)	2928.1722
2007	DCB_se1_ag2_f_02	2928.1722	I don't mess with spirits and stuff like that like, no.	2930.6435
2008	DCB_se1_ag2_f_02	2930.6435	(pause 0.76)	2931.4043
2009	DCB_se1_ag2_f_02	2931.4043	I need to see what's coming at me.	2932.8865
2010	DCB_se1_ag2_f_02	2932.8865	(pause 0.54)	2933.4293
2011	DCB_se1_ag2_f_02	2933.4293	Like spirits they just on you and you just- no, I c- I can't do that.	2936.8971
2012	DCB_se2_ag2_f_01	2936.9150	Talking about, you /??/	2937.9936
2013	DCB_se1_ag2_f_02	2938.1543	Yeah.	2938.7663
2014	DCB_se1_ag2_f_02	2938.7663	(pause 0.44)	2939.2079
2015	DCB_se1_ag2_f_02	2939.2079	<laugh>	2940.4789
2016	DCB_se1_ag2_f_02	2940.4789	(pause 0.83)	2941.3080
2017	DCB_se1_ag2_f_02	2941.3080	So that's the o- that's- that's the only thing like I don't need no one to tell me my future or when I wanna die, stuff like that. I don't-	2946.6258
2018	DCB_se1_ag2_f_02	2946.6258	(pause 0.18)	2946.8079
2019	DCB_se1_ag2_f_02	2946.8079	mm-mm.	2947.2399
2020	DCB_se1_ag2_f_02	2947.2399	(pause 0.47)	2947.7113
2021	DCB_se1_ag2_f_02	2947.7113	So that's the only thing I won't try.	2948.8612
2022	DCB_se1_ag2_f_02	2948.8612	(pause 1.14)	2950.0043
2023	DCB_se1_ag2_f_02	2950.0043	But other than that yeah, I'm down for whatever.	2952.1789
2024	DCB_int_01	2953.0080	Have you ever been scuba diving?	2954.1933
2025	DCB_se1_ag2_f_02	2954.5221	Um, nope.	2955.3421
2026	DCB_se1_ag2_f_02	2955.3421	(pause 0.26)	2955.6043
2027	DCB_se1_ag2_f_02	2955.6043	Cause I'm on- I'm- oh, that's another thing.	2957.5079
2028	DCB_int_01	2958.0794	[Water.]	2958.5079
2029	DCB_se1_ag2_f_02	2958.2544	[You might] could say I'm a scaredy cat but I like to do it with someone.	2961.2432
2030	DCB_int_01	2961.6078	Oh I'll do it with you.	2962.6329
2031	DCB_se1_ag2_f_02	2962.6686	Oh, [see?]	2963.5865
2032	DCB_int_01	2963.1507	[I went] scuba diving in Cozumel, [it was the best.]	2966.1603
2033	DCB_se1_ag2_f_02	2964.9758	[/unintelligible/] I have to have at least one person to do it with [me.]	2968.6829
2034	DCB_int_01	2968.5257	[It] was the [best.]	2969.5115
2035	DCB_se1_ag2_f_02	2969.1543	[No one] would do skydiving with me.	2970.7503
2036	DCB_int_01	2971.4151	I wanna do [skydiving.]	2972.4149
2037	DCB_se1_ag2_f_02	2972.1328	[You wanna] do skydiving?	2973.4715
2038	DCB_int_01	2973.4471	Mm-hm I-	2974.2650
2039	DCB_se1_ag2_f_02	2974.0400	[No] for [real?]	2975.0307
2040	DCB_int_01	2974.8114	[I did] parasailing	2976.3035
2041	DCB_int_01	2976.6472	one day and then we did scuba diving [the n-]	2978.6491
2042	DCB_se1_ag2_f_02	2978.4042	[You just] said you were scared, you get scared of stuff.	2980.4856
2043	DCB_se1_ag2_f_02	2981.1222	[You w-] you wanna go [skydiving.]	2982.7648
2044	DCB_int_01	2981.1293	[Uh,]	2981.4222
2045	DCB_int_01	2981.4222	(pause 0.51)	2981.9365
2046	DCB_int_01	2981.9365	[but that's like getting] in trouble kind of stuff.	2983.6687
2047	DCB_se1_ag2_f_02	2983.6365	Oh [<laugh> I see, okay.]	2985.9436
2048	DCB_int_01	2984.9114	[No no no. Like I wouldn't do] like	2986.3793
2049	DCB_int_01	2986.8150	[daredevil-y.]	2987.6564
2050	DCB_se1_ag2_f_02	2987.1472	[Oh my god.]	2988.0765
2051	DCB_int_01	2987.8543	[But scuba] diving changed my life like that was like a pivotal moment in my life. Yes, oh I loved [it.]	2992.9629
2052	DCB_se1_ag2_f_02	2992.7329	[Oh] my god.	2993.8435
2053	DCB_int_01	2994.0829	It is like-	2994.9082
2054	DCB_int_01	2994.9082	(pause 1.00)	2995.9113
2055	DCB_int_01	2995.9113	there- like, so where- okay so where I'm sitting and like where the balloon is	2999.1434
2056	DCB_int_01	2999.1434	(pause 0.28)	2999.4222
2057	DCB_int_01	2999.4222	there were like two barracudas there.	3001.1222
2058	DCB_se1_ag2_f_02	3001.2758	Did you do it with someone?	3002.2358
2059	DCB_int_01	3002.4435	I did it with my best friend.	3003.3935
2060	DCB_se1_ag2_f_02	3003.3471	See.	3003.7988
2061	DCB_se1_ag2_f_02	3004.8114	You wanna go scuba diving?	3005.6048
2062	DCB_int_01	3006.3901	She [don't even-]	3006.9114
2063	DCB_se1_ag2_f_02	3006.5151	[<laugh>]	3007.8471
2064	DCB_int_01	3007.2758	[She don't even want] to get out the boat.	3008.6611
2065	DCB_se1_ag2_f_02	3009.6007	She don't need to get out the boat.	3011.2127
2066	DCB_int_01	3010.7936	[The boat. She] need to stay-	3011.7696
2067	DCB_se1_ag2_f_02	3011.7758	[<laugh>]	3013.8544
2068	DCB_int_01	3011.9829	[she need to stay in the boat.]	3013.2429
2069	DCB_int_01	3014.1828	So let's talk a little about DC, have you seen the city	3017.6829
2070	DCB_int_01	3017.6829	(pause 0.58)	3018.2651
2071	DCB_int_01	3018.2651	change? Do you feel like it's changing?	3020.3437
2072	DCB_int_01	3020.3437	(pause 0.20)	3020.5435
2073	DCB_int_01	3020.5435	Or do you feel like it's the same as you remember as a child?	3023.1293
2074	DCB_se1_ag2_f_02	3023.6650	Um, it's changed.	3024.8290
2075	DCB_se1_ag2_f_02	3024.8290	(pause 0.94)	3025.7651
2076	DCB_se1_ag2_f_02	3025.7651	No, I'm not gonna say it's changed cause it mighta been the same but because I'm older I'm allowed to see more things.	3031.3508
2077	DCB_se1_ag2_f_02	3031.3508	(pause 0.31)	3031.6580
2078	DCB_se1_ag2_f_02	3031.6580	And like once I got thinking I was just protected from everything, but-	3034.5507
2079	DCB_se1_ag2_f_02	3034.5507	(pause 0.51)	3035.0615
2080	DCB_se1_ag2_f_02	3035.0615	Um,	3035.7721
2081	DCB_se1_ag2_f_02	3035.7721	(pause 1.11)	3036.8865
2082	DCB_se1_ag2_f_02	3036.8865	I think	3037.8252
2083	DCB_se1_ag2_f_02	3037.8252	(pause 1.18)	3039.0078
2084	DCB_se1_ag2_f_02	3039.0078	I don't like DC no more though because it's like now we're always attached to such negative things, like,	3044.2340
2085	DCB_se1_ag2_f_02	3044.2340	(pause 0.48)	3044.7185
2086	DCB_se1_ag2_f_02	3044.7185	it's like rare you hear DC as something positive beside	3047.2793
2087	DCB_se1_ag2_f_02	3047.2793	(pause 0.13)	3047.4079
2088	DCB_se1_ag2_f_02	3047.4079	the President, it's just like we're always attached to something negative.	3049.8880
2089	DCB_se1_ag2_f_02	3049.8880	(pause 0.28)	3050.1685
2090	DCB_se1_ag2_f_02	3050.1685	And it makes people look at us like we're just a group of	3052.6614
2091	DCB_se1_ag2_f_02	3052.6614	(pause 1.18)	3053.8365
2092	DCB_se1_ag2_f_02	3053.8365	people that's here to	3054.7901
2093	DCB_se1_ag2_f_02	3054.7901	(pause 0.16)	3054.9544
2094	DCB_se1_ag2_f_02	3054.9544	destroy.	3055.7830
2095	DCB_se1_ag2_f_02	3055.7830	(pause 0.15)	3055.9363
2096	DCB_se1_ag2_f_02	3055.9363	And that's the [only thing I don't like.]	3057.2793
2097	DCB_int_01	3056.5435	[Mm.]	3057.2293
2098	DCB_se1_ag2_f_02	3058.0864	So.	3058.4227
2099	DCB_se1_ag2_f_02	3058.4227	(pause 0.80)	3059.2222
2100	DCB_se1_ag2_f_02	3059.2222	So it's like,	3059.7795
2101	DCB_se1_ag2_f_02	3059.7795	(pause 0.20)	3059.9758
2102	DCB_se1_ag2_f_02	3059.9758	now people like, I gotta get out of DC because DC is so horrible, let's move to Virginia, Maryland, stuff like that because it's like DC now has this	3066.2878
2103	DCB_se1_ag2_f_02	3066.2878	(pause 0.30)	3066.5901
2104	DCB_se1_ag2_f_02	3066.5901	negative	3067.2794
2105	DCB_se1_ag2_f_02	3067.2794	(pause 0.22)	3067.5042
2106	DCB_se1_ag2_f_02	3067.5042	thing now s- that's the only thing.	3069.3221
2107	DCB_int_01	3070.3507	Um,	3070.9400
2108	DCB_int_01	3070.9400	(pause 0.75)	3071.6936
2109	DCB_int_01	3071.6936	what about- so you guys hang out on H Street a lot, do you remember when H street was like-	3075.3614
2110	DCB_int_01	3075.3614	(pause 0.36)	3075.7257
2111	DCB_int_01	3075.7257	do y- have you seen- do you remember it changing over the last few years?	3078.8222
2112	DCB_se1_ag2_f_02	3078.7865	Yeah, yeah.	3080.0687
2113	DCB_se1_ag2_f_02	3080.5971	It's- uh- mm, I like how it's changing now though, I like how it's changing because it's like a- it's a mixture of people now.	3086.3401
2114	DCB_int_01	3086.3864	Mm-hm.	3086.7614
2115	DCB_se1_ag2_f_02	3086.7614	It's like it's so diverse now.	3088.0720
2116	DCB_se1_ag2_f_02	3088.6579	And I like that.	3089.6436
2117	DCB_int_01	3090.1686	What's your favorite place to hang out?	3091.5937
2118	DCB_int_01	3091.5937	(pause 0.44)	3092.0330
2119	DCB_int_01	3092.0330	[Not necessarily H Street], anywhere	3093.3328
2120	DCB_se1_ag2_f_02	3092.0899	[Um-]	3092.7846
2121	DCB_int_01	3093.8650	in the city.	3094.3570
2122	DCB_se1_ag2_f_02	3096.0972	I don't have a favorite place in DC though.	3097.8151
2123	DCB_se1_ag2_f_02	3097.8151	(pause 2.01)	3099.8221
2124	DCB_se1_ag2_f_02	3099.8221	But it- I can name some places I like to go. [I like-]	3102.8294
2125	DCB_int_01	3102.3579	[Okay.]	3102.8151
2126	DCB_se1_ag2_f_02	3103.1687	I like um, U Street.	3104.5553
2127	DCB_int_01	3104.7578	Mm-hm.	3105.1045
2128	DCB_se1_ag2_f_02	3105.0864	Um,	3105.7744
2129	DCB_se1_ag2_f_02	3106.8686	no then I would say U Street probably is my favorite there now.	3109.1044
2130	DCB_se1_ag2_f_02	3109.1044	(pause 1.04)	3110.1401
2131	DCB_se1_ag2_f_02	3110.1401	[Yeah.]	3110.4864
2132	DCB_int_01	3110.3864	[Any] particular places on the U [Street?]	3111.9784
2133	DCB_se1_ag2_f_02	3111.7686	[No.]	3112.2186
2134	DCB_se1_ag2_f_02	3112.6150	I like going with /RD-NAME-3/ where they- when I used to go with like to happy hour and stuff like that but, no.	3117.0292
2135	DCB_int_01	3117.4614	No?	3117.7686
2136	DCB_se1_ag2_f_02	3117.7436	That's it, yeah.	3118.5742
2137	DCB_int_01	3118.6364	What's your favorite restaurant or favorite rest- or	3120.7972
2138	DCB_int_01	3120.7972	(pause 0.54)	3121.3401
2139	DCB_int_01	3121.3401	places that you really like as far as food.	3123.4543
2140	DCB_se1_ag2_f_02	3123.6257	I'm strange because I try my hardest to stay out of DC.	3127.1382
2141	DCB_int_01	3127.8187	Really?	3128.3435
2142	DCB_se1_ag2_f_02	3128.3256	Yeah.	3128.9435
2143	DCB_int_01	3129.0328	Why?	3129.4793
2144	DCB_se1_ag2_f_02	3130.6579	I don't know so I'm more of a like, okay here's this restaurant in Virginia oh here's this restaurant in-	3134.9114
2145	DCB_se1_ag2_f_02	3134.9114	(pause 0.12)	3135.0328
2146	DCB_se1_ag2_f_02	3135.0328	No, I'm-	3135.7507
2147	DCB_se1_ag2_f_02	3135.7507	(pause 0.61)	3136.3579
2148	DCB_se1_ag2_f_02	3136.3579	DC is just like, mm	3137.7151
2149	DCB_se1_ag2_f_02	3137.7151	(pause 0.63)	3138.3436
2150	DCB_se1_ag2_f_02	3138.3436	nah.	3138.8823
2151	DCB_se1_ag2_f_02	3138.8823	(pause 0.26)	3139.1437
2152	DCB_se1_ag2_f_02	3139.1437	Cause it's like you- you just gotta be careful in DC it's like you always run into either-	3142.5400
2153	DCB_se1_ag2_f_02	3142.5400	(pause 0.15)	3142.6900
2154	DCB_se1_ag2_f_02	3142.6900	that's why I don't like go gos.	3143.9180
2155	DCB_se1_ag2_f_02	3143.9180	(pause 0.74)	3144.6579
2156	DCB_se1_ag2_f_02	3144.6579	I used to like go go, I no longer h- like go go cause it's not- it's- it's- it's attached to so much negative things.	3149.5472
2157	DCB_se1_ag2_f_02	3149.5472	(pause 0.27)	3149.8151
2158	DCB_se1_ag2_f_02	3149.8151	Like people done got killed at go gos,	3151.5991
2159	DCB_se1_ag2_f_02	3151.5991	(pause 0.34)	3151.9401
2160	DCB_se1_ag2_f_02	3151.9401	you know, it's just like no I'm-	3153.4150
2161	DCB_se1_ag2_f_02	3153.4150	(pause 0.41)	3153.8293
2162	DCB_se1_ag2_f_02	3153.8293	go go's just not my thing, I'm not going to no go gos, I'm not- I'm not, so it was just like	3157.8008
2163	DCB_se1_ag2_f_02	3157.8008	(pause 0.25)	3158.0508
2164	DCB_se1_ag2_f_02	3158.0508	th-	3158.3044
2165	DCB_se1_ag2_f_02	3158.3044	(pause 0.59)	3158.8971
2166	DCB_se1_ag2_f_02	3158.8971	j- just because what DC is attached to I'm just like, okay let's try this,	3162.1670
2167	DCB_se1_ag2_f_02	3162.1670	(pause 0.13)	3162.2972
2168	DCB_se1_ag2_f_02	3162.2972	this is a nice restaurant over here.	3163.7187
2169	DCB_se1_ag2_f_02	3163.7187	(pause 0.24)	3163.9578
2170	DCB_se1_ag2_f_02	3163.9578	We don't have to worry about no girls starting some stuff, or talking trash or being ratchet, and things like that so it's just like I try to	3169.7723
2171	DCB_se1_ag2_f_02	3169.7723	(pause 0.77)	3170.5399
2172	DCB_se1_ag2_f_02	3170.5399	move out a little bit.	3171.3799
2173	DCB_int_01	3171.8757	Mm.	3172.2637
2174	DCB_int_01	3172.2637	(pause 2.41)	3174.6722
2175	DCB_int_01	3174.6722	So where do you go [now?]	3175.8042
2176	DCB_se1_ag2_f_02	3175.4151	[My favorite] restaurant in DC- um, oh.	3177.5971
2177	DCB_se1_ag2_f_02	3177.8221	I- I still wanna answer the question.	3179.3848
2178	DCB_int_01	3179.4329	B- oh, go [ahead yeah.]	3180.6609
2179	DCB_se1_ag2_f_02	3179.9829	[Um-]	3180.6936
2180	DCB_se1_ag2_f_02	3183.3721	uh, sh-	3184.2508
2181	DCB_se1_ag2_f_02	3184.2508	(pause 0.55)	3184.8043
2182	DCB_se1_ag2_f_02	3184.8043	what were some places we been in DC?	3186.2829
2183	DCB_se2_ag2_f_01	3188.1506	/??/ I don't know.	3189.2015
2184	DCB_se1_ag2_f_02	3189.2042	I like Sticky Rice, that ain't- that ain't my favorite restaurant [but I- I like Sticky Rice.]	3192.7687
2185	DCB_int_01	3191.3365	[Oh I like them too, yeah. /I must/ wanna] go there [today.]	3195.4871
2186	DCB_se1_ag2_f_02	3193.1258	[I like, um,]	3194.5007
2187	DCB_se1_ag2_f_02	3194.5007	(pause 0.37)	3194.8685
2188	DCB_se1_ag2_f_02	3194.8685	[H & Pizza] on H Street, [um, I-] I mean, I [like uh-]	3198.0615
2189	DCB_int_01	3196.3436	[Mm-hm.]	3197.0529
2190	DCB_se2_ag2_f_01	3197.6865	[You like the] Ha- you went to the Hamil- did you take /RD-NAME-1/ to the Hamilton?]	3200.4328
2191	DCB_se1_ag2_f_02	3200.4006	N-	3200.5864
2192	DCB_se1_ag2_f_02	3200.8114	[I- I-]	3201.5471
2193	DCB_se2_ag2_f_01	3201.1971	[You have-] you have /???/	3202.5864
2194	DCB_se1_ag2_f_02	3202.5829	I went with /RD-NAME-2/ I just- <laugh>	3204.2508
2195	DCB_se1_ag2_f_02	3204.6187	The price of the Ha- the prices of the Hamilton for their food, no. That's- that's ridiculous.	3208.8686
2196	DCB_se1_ag2_f_02	3208.8686	(pause 0.83)	3209.6936
2197	DCB_se1_ag2_f_02	3209.6936	That's what DC is too now son, you just-	3211.4973
2198	DCB_se1_ag2_f_02	3211.4973	(pause 0.28)	3211.7758
2199	DCB_se1_ag2_f_02	3211.7758	[you pay all this] money and it's just like, wh- what is this?	3214.5864
2200	DCB_se2_ag2_f_01	3211.8332	[<laugh>]	3212.5245
2201	DCB_int_01	3215.0186	[Mm-hm.]	3215.6253
2202	DCB_se1_ag2_f_02	3215.0257	[So no], no.	3216.1329
2203	DCB_se2_ag2_f_01	3216.3401	<ts> [I would have] said Antonios.	3217.9544
2204	DCB_se1_ag2_f_02	3216.4329	[But-]	3216.7263
2205	DCB_se1_ag2_f_02	3218.5578	There was a- oh, that was in DC but that was like a small- I like places like that in [DC.]	3222.7579
2206	DCB_se2_ag2_f_01	3222.4508	[Yeah like the- /inaudible/]	3224.6828
2207	DCB_se1_ag2_f_02	3223.3258	[The small little-]	3224.6351
2208	DCB_se1_ag2_f_02	3224.8042	small little hole in the wall places [I like.]	3226.7722
2209	DCB_int_01	3226.3400	[Oh that's why] you like [Sticky Rice.]	3227.8360
2210	DCB_se1_ag2_f_02	3227.3293	[Yeah. Yeah I like- yup.]	3229.0115
2211	DCB_int_01	3228.0758	[Cause it's little.]	3229.0012
2212	DCB_se2_ag2_f_01	3228.5222	[/?/] Yup [/inaudible/]	3230.2864
2213	DCB_se1_ag2_f_02	3229.6865	[No I like /?/-] I like little places like that [in DC.]	3232.1543
2214	DCB_int_01	3231.7971	[Have you been] to Boundary?	3232.7545
2215	DCB_se1_ag2_f_02	3233.4615	Boundary [no.]	3234.2222
2216	DCB_int_01	3233.9972	[I just] went there yesterday. It's- it's- it's, um, it's pretty- [it's] cute.	3238.2221
2217	DCB_se1_ag2_f_02	3237.5721	[What-]	3237.8855
2218	DCB_se1_ag2_f_02	3238.2257	what kind of food do they sell?	3239.3857
2219	DCB_int_01	3240.7437	<ts> It's kind of like a wine and cheese type thing but [like I had a] cheesesteak and then the lady I was with she had a quiche.	3246.5552
2220	DCB_se1_ag2_f_02	3243.1471	[Mm.]	3243.6114
2221	DCB_int_01	3246.9437	Um, so it was just kind of like [American-y.]	3249.9936
2222	DCB_se1_ag2_f_02	3249.4650	[Where is it?]	3249.9810
2223	DCB_int_01	3250.7007	Four- I think it's-	3251.7079
2224	DCB_int_01	3251.7079	(pause 0.20)	3251.9115
2225	DCB_int_01	3251.9115	the address was four fourteen.	3253.6248
2226	DCB_se1_ag2_f_02	3253.8616	In Northwest?	3254.6549
2227	DCB_int_01	3255.2971	Uh-huh it's on that- it's on the-	3256.7864
2228	DCB_int_01	3256.7864	(pause 0.33)	3257.1115
2229	DCB_int_01	3257.1115	is it Northwest side? It's on the Northeast side.	3259.0728
2230	DCB_se2_ag2_f_01	3259.3115	I have to say that you and Denise be knowing all the places. I'm like, nigga, how you /gonna get to/ know all the places to go, what's the place we went to for /RD-NAME-3/ baby shower?	3266.0822
2231	DCB_int_01	3266.4257	Oh Gordon Biersch? But that's a chain.	3268.3293
2232	DCB_int_01	3268.3293	(pause 0.50)	3268.8257
2233	DCB_int_01	3268.8257	[Oh for the baby shower?]	3270.0657
2234	DCB_se2_ag2_f_01	3268.8472	[Yeah, I like that too.]	3269.8329
2235	DCB_se2_ag2_f_01	3270.1794	Wait not the baby shower [for the /inaudible/]	3272.2901
2236	DCB_int_01	3271.0615	[For the saying goodbye?]	3272.1709
2237	DCB_int_01	3272.4185	Yeah that's [Gord-]	3273.2650
2238	DCB_se2_ag2_f_01	3272.9435	[/unintelligible/]	3275.2929
2239	DCB_se1_ag2_f_02	3274.1507	[How long you been in DC?]	3275.2617
2240	DCB_int_01	3275.8115	So,	3276.7035
2241	DCB_int_01	3276.7035	(pause 0.25)	3276.9544
2242	DCB_int_01	3276.9544	I moved back in two thousand, um,	3279.8685
2243	DCB_int_01	3279.8685	(pause 0.69)	3280.5543
2244	DCB_int_01	3280.5543	<ts> at the end of two thousand twelve so almost four years but I went to college here.	3284.4971
2245	DCB_int_01	3284.4971	(pause 0.60)	3285.0935
2246	DCB_int_01	3285.0935	And I went to get my- so I was here [five years]	3287.6972
2247	DCB_se2_ag2_f_01	3286.4722	[/inaudible/]	3287.7263
2248	DCB_int_01	3287.9293	before I left.	3289.1508
2249	DCB_se1_ag2_f_02	3289.3080	But I find the people that like-	3291.0864
2250	DCB_se1_ag2_f_02	3291.0864	(pause 0.77)	3291.8543
2251	DCB_se1_ag2_f_02	3291.8543	but you've been here for a while.	3292.8263
2252	DCB_se1_ag2_f_02	3292.8263	(pause 0.28)	3293.1043
2253	DCB_se1_ag2_f_02	3293.1043	I find people that move here	3295.0794
2254	DCB_se2_ag2_f_01	3295.1580	Love it better?	3295.7899
2255	DCB_se1_ag2_f_02	3296.1471	They- no, not only love it but they experience more than the people [who actually- /actually/ live here, so.]	3301.3258
2256	DCB_se2_ag2_f_01	3299.1686	[Yeah, that's true.]	3300.3166
2257	DCB_se2_ag2_f_01	3300.3166	(pause 0.29)	3300.6115
2258	DCB_se2_ag2_f_01	3300.6115	[That's true.]	3301.1022
2259	DCB_int_01	3301.3115	So have you been a tourist in your own city?	3303.2422
2260	DCB_se1_ag2_f_02	3303.5007	Yeah but only on field trips.	3304.9115
2261	DCB_int_01	3304.9150	Mm-hm, [exactly. But people who] fly from [California-]	3308.2971
2262	DCB_se1_ag2_f_02	3305.7722	[Yeah, so.]	3306.6865
2263	DCB_se1_ag2_f_02	3306.6865	(pause 0.91)	3307.5973
2264	DCB_se1_ag2_f_02	3307.5973	[They actually fly just to see those-] yeah. But only on field trips and so I-	3312.2686
2265	DCB_int_01	3308.8400	[Just to come-]	3309.5721
2266	DCB_se1_ag2_f_02	3312.5579	I've never- no, except the Martin Luther King, I did- I did take my time out to go see that but everything else, no.	3317.7543
2267	DCB_se1_ag2_f_02	3317.7543	(pause 0.39)	3318.1436
2268	DCB_se1_ag2_f_02	3318.1436	[Only] when my school took me.	3319.4356
2269	DCB_int_01	3318.1722	[Are y-]	3318.4829
2270	DCB_int_01	3319.6508	Are you going to the African American Museum when it opens up?	3322.7842
2271	DCB_se1_ag2_f_02	3323.5222	Um, no. But now that you say that, yeah. I need to go I guess. <laugh>	3328.5579
2272	DCB_int_01	3328.7222	You need to-	3329.1829
2273	DCB_se1_ag2_f_02	3329.0329	[<laugh>]	3329.9758
2274	DCB_int_01	3329.6650	[I'm] going, I'm gonna take- I- so I teach as well, I'm gonna take my class there, [um,]	3333.9007
2275	DCB_se1_ag2_f_02	3333.1792	[Mm.]	3333.8699
2276	DCB_int_01	3334.2293	but I'm r- I hear it's	3335.4008
2277	DCB_int_01	3335.4008	(pause 0.20)	3335.5972
2278	DCB_int_01	3335.5972	going to be something.	3336.6639
2279	DCB_se1_ag2_f_02	3337.1292	So my sons like	3338.5435
2280	DCB_se1_ag2_f_02	3338.5435	(pause 0.34)	3338.8864
2281	DCB_se1_ag2_f_02	3338.8864	they aks me all the time, like, mom why you don't take us to like	3342.1877
2282	DCB_se1_ag2_f_02	3342.1877	(pause 0.34)	3342.5294
2283	DCB_se1_ag2_f_02	3342.5294	to Monument? Or why [you don't take us-]	3344.2651
2284	DCB_se2_ag2_f_01	3343.5044	[Well /rough/ kids are like] that, /like/ her kids /??/ they into	3346.5650
2285	DCB_se2_ag2_f_01	3346.9722	that type of [stuff.]	3347.8365
2286	DCB_se1_ag2_f_02	3347.7258	So-	3348.3401
2287	DCB_se1_ag2_f_02	3348.5901	so I think I- I do need to get more in-	3350.2701
2288	DCB_se1_ag2_f_02	3350.2701	(pause 0.21)	3350.4828
2289	DCB_se1_ag2_f_02	3350.4828	into that.	3351.0900
2290	DCB_se1_ag2_f_02	3351.0900	(pause 0.23)	3351.3221
2291	DCB_se1_ag2_f_02	3351.3221	Like I've never been to the White House and I feel like I need to take my kids like to- the White House.	3355.4973
2292	DCB_se1_ag2_f_02	3355.4973	(pause 0.13)	3355.6223
